"year","Rio","edad_consumo","transicion_label","N_mar","consumption_kg","consumption_se_kg","consumo_min_kg","consumo_max_kg","consumo_anchoveta_kg","consumo_sardina_kg","consumo_otros_kg","consumo_total_poblacional_t","consumo_se_poblacional_t","consumo_lower_poblacional_t","consumo_upper_poblacional_t","consumo_cv_poblacional","consumo_anchoveta_poblacional_t","consumo_sardina_poblacional_t","consumo_otros_poblacional_t","prop_anchoveta","prop_sardina","prop_otros"
2018,"Valdivia",2,"2 → 3",8535.11013223616,27.8903827752645,1.03036313963612,25.8709081305801,29.9098574199489,4.68558430624443,5.83745711486286,17.3673413541572,238.047488617105,8.79426287299091,220.811050115465,255.283927118745,0.0369433129670035,39.9919780876736,49.8233393675601,148.232171161871,0.168,0.2093,0.6227
2018,"Bueno",3,"3 → 4",23487.3944605634,53.1613973838629,2.30527260122365,48.6431461109176,57.6796486568083,16.6550591196746,23.3037934352393,13.2025448289491,1248.62271042955,54.1448469240689,1142.50076050994,1354.74466034916,0.0433636569892614,391.183943307801,547.345388840953,310.093378280799,0.313292350075249,0.438359309236538,0.248348340688213
2018,"Imperial",3,"3 → 4",26759.0059161427,53.1613973838629,2.30527260122365,48.6431461109176,57.6796486568083,16.6550591196746,23.3037934352393,13.2025448289491,1422.5461471052,61.6868031744653,1301.64223456184,1543.45005964857,0.0433636569892614,445.672825517079,623.586346402136,353.286975185988,0.313292350075249,0.438359309236538,0.248348340688213
2018,"Tolten",3,"3 → 4",26341.4353487715,53.1613973838629,2.30527260122365,48.6431461109176,57.6796486568083,16.6550591196746,23.3037934352393,13.2025448289491,1400.34751223737,60.7241891864271,1281.33028844158,1519.36473603317,0.0433636569892614,438.718163030876,613.855368155482,347.77398105102,0.313292350075249,0.438359309236538,0.248348340688213
2018,"Valdivia",3,"3 → 4",5077.79865983751,53.1613973838629,2.30527260122365,48.6431461109176,57.6796486568083,16.6550591196746,23.3037934352393,13.2025448289491,269.942872390868,11.7057101250536,247.000102132298,292.88564264944,0.0433636569892614,84.5710368773982,118.331971074588,67.0398644388824,0.313292350075249,0.438359309236538,0.248348340688213
2018,"Bueno",4,"4 → 5",363.228124935484,65.8977177010132,1.16147671806814,63.6212651647179,68.1741702373085,7.81135285349164,36.0857610999723,22.0006037475493,23.9359044380669,0.42188101046011,23.1090328518037,24.76277602433,0.017625446807398,2.83730305018321,13.1073633412128,7.99123804667091,0.11853753249745,0.547602593214203,0.333859874288347
2018,"Imperial",4,"4 → 5",413.822978976141,65.8977177010132,1.16147671806814,63.6212651647179,68.1741702373085,7.81135285349164,36.0857610999723,22.0006037475493,27.2699898467621,0.480645755482389,26.3279414766945,28.2120382168296,0.017625446807398,3.23251730766569,14.9331171570119,9.1043553820845,0.11853753249745,0.547602593214203,0.333859874288347
2018,"Tolten",4,"4 → 5",407.365328917547,65.8977177010132,1.16147671806814,63.6212651647179,68.1741702373085,7.81135285349164,36.0857610999723,22.0006037475493,26.8444454461889,0.473145345285901,25.9170976099758,27.771793282402,0.017625446807398,3.18207432445364,14.7000879397302,8.96228318200504,0.11853753249745,0.547602593214203,0.333859874288347
2018,"Valdivia",4,"4 → 5",78.527198455731,65.8977177010132,1.16147671806814,63.6212651647179,68.1741702373085,7.81135285349164,36.0857610999723,22.0006037475493,5.1747631556872,0.091207512741448,4.99599971559449,5.35352659577991,0.017625446807398,0.613403655733879,2.83371372332362,1.7276457766297,0.11853753249745,0.547602593214203,0.333859874288347
2019,"Bueno",1,"1 → 2",34031.558201202,17.0842514640723,1.65333607970927,13.8437722935014,20.3247306346431,2.99145243135905,3.16400337114618,10.928795661567,581.403698023547,56.2656030227732,471.125142530481,691.68225351661,0.0967754474456308,101.803787523923,107.675964873961,371.923945625661,0.1751,0.1852,0.6397
2019,"Imperial",1,"1 → 2",38771.8896947276,17.0842514640723,1.65333607970927,13.8437722935014,20.3247306346431,2.99145243135905,3.16400337114618,10.928795661567,662.388713282,64.1029641108012,536.749212322562,788.028214241433,0.0967754474456308,115.984263695678,122.674389699826,423.730059886493,0.1751,0.1852,0.6397
2019,"Tolten",1,"1 → 2",38166.8597459837,17.0842514640723,1.65333607970927,13.8437722935014,20.3247306346431,2.99145243135905,3.16400337114618,10.928795661567,652.052229494364,63.1026462672382,528.373315481403,775.731143507321,0.0967754474456308,114.174345384463,120.760072902356,417.117811207543,0.1751,0.1852,0.6397
2019,"Valdivia",1,"1 → 2",7357.36783900812,17.0842514640723,1.65333607970927,13.8437722935014,20.3247306346431,2.99145243135905,3.16400337114618,10.928795661567,125.695122275293,12.1642016999247,101.853725042759,149.536519507826,0.0967754474456308,22.0092159104037,23.2787366453842,80.4071697195045,0.1751,0.1852,0.6397
2019,"Bueno",2,"2 → 3",34818.7458893521,48.5157872592068,1.29900332817693,45.9697875201823,51.0617869982312,8.15065225954674,10.154354273352,30.2107807263081,1689.25886820019,45.2296667932152,1600.61035025274,1777.90738614764,0.0267748582793618,283.795489857631,353.5618811143,1051.90149722826,0.168,0.2093,0.6227
2019,"Imperial",2,"2 → 3",39668.7265081804,48.5157872592068,1.29900332817693,45.9697875201823,51.0617869982312,8.15065225954674,10.154354273352,30.2107807263081,1924.55949611454,51.5298077586667,1823.56292877728,2025.5560634518,0.0267748582793618,323.325995347242,402.810302536773,1198.42319823052,0.168,0.2093,0.6227
2019,"Tolten",2,"2 → 3",39049.7015456379,48.5157872592068,1.29900332817693,45.9697875201823,51.0617869982312,8.15065225954674,10.154354273352,30.2107807263081,1894.52701272369,50.7256922720994,1795.10648277951,1993.94754266786,0.0267748582793618,318.280538137579,396.524503763068,1179.72197082304,0.168,0.2093,0.6227
2019,"Valdivia",2,"2 → 3",7527.55191773341,48.5157872592068,1.29900332817693,45.9697875201823,51.0617869982312,8.15065225954674,10.154354273352,30.2107807263081,365.205107423388,9.77831499416033,346.039962205346,384.37025264143,0.0267748582793618,61.3544580471292,76.4374289837153,227.413220392544,0.168,0.2093,0.6227
2019,"Bueno",3,"3 → 4",17453.5445538406,58.5061577181428,1.24475042293891,56.0664917194415,60.9458237168441,18.3295316453901,25.646718883409,14.5299071893436,1021.13983040763,21.7253069651762,978.559011202807,1063.72064961245,0.0212755455406177,319.915297223847,447.626150691404,253.598382492377,0.313292350075249,0.438359309236538,0.248348340688213
2019,"Imperial",3,"3 → 4",19884.6876250179,58.5061577181428,1.24475042293891,56.0664917194415,60.9458237168441,18.3295316453901,25.646718883409,14.5299071893436,1163.3766703653,24.7514733312491,1114.86467407175,1211.88866665885,0.0212755455406177,364.477011081463,509.976993603236,288.922665680599,0.313292350075249,0.438359309236538,0.248348340688213
2019,"Tolten",3,"3 → 4",19574.3898389343,58.5061577181428,1.24475042293891,56.0664917194415,60.9458237168441,18.3295316453901,25.646718883409,14.5299071893436,1145.2223391531,24.3652300307846,1097.46736581773,1192.97731248847,0.0212755455406177,358.789397991949,502.018873513406,284.414067647746,0.313292350075249,0.438359309236538,0.248348340688213
2019,"Valdivia",3,"3 → 4",3773.32552973099,58.5061577181428,1.24475042293891,56.0664917194415,60.9458237168441,18.3295316453901,25.646718883409,14.5299071893436,220.762778564336,4.69684854901884,211.55712456742,229.968432561252,0.0212755455406177,69.1632897055625,96.7734191166011,54.8260697421721,0.313292350075249,0.438359309236538,0.248348340688213
2019,"Bueno",4,"4 → 5",4657.93637742759,61.2370245100207,1.12773386717849,59.0267067462048,63.4473422738366,7.25888578290372,33.533553422409,20.4445853047079,285.23816411065,5.25291260398778,274.942644592898,295.533683628403,0.0184158828127573,33.8114281477792,156.19715835065,95.2295776122205,0.11853753249745,0.547602593214203,0.333859874288347
2019,"Imperial",4,"4 → 5",5306.75070365431,61.2370245100207,1.12773386717849,59.0267067462048,63.4473422738366,7.25888578290372,33.533553422409,20.4445853047079,324.969622908249,5.98460249318425,313.240017559819,336.699228256678,0.0184158828127573,38.5210972361706,177.954208220398,108.494317451679,0.11853753249745,0.547602593214203,0.333859874288347
2019,"Tolten",4,"4 → 5",5223.93959665105,61.2370245100207,1.12773386717849,59.0267067462048,63.4473422738366,7.25888578290372,33.533553422409,20.4445853047079,319.898517118988,5.89121360323813,308.351950631409,331.445083606567,0.0184158828127573,37.9199808688781,175.177257539736,106.801278710374,0.11853753249745,0.547602593214203,0.333859874288347
2019,"Valdivia",4,"4 → 5",1007.01093663766,61.2370245100207,1.12773386717849,59.0267067462048,63.4473422738366,7.25888578290372,33.533553422409,20.4445853047079,61.6663534087393,1.13564033786542,59.4405392471322,63.8921675703464,0.0184158828127573,7.30977737118767,33.7686550406891,20.5879209968624,0.11853753249745,0.547602593214203,0.333859874288347
