"year_consumo","Rio","edad_consumo","transicion_label","N_mar","consumption_kg","consumption_se_kg","consumo_min_kg","consumo_max_kg","consumo_anchoveta_kg","consumo_sardina_kg","consumo_otros_kg","consumo_total_poblacional_t","consumo_se_poblacional_t","consumo_lower_poblacional_t","consumo_upper_poblacional_t","consumo_cv_poblacional","consumo_anchoveta_poblacional_t","consumo_sardina_poblacional_t","consumo_otros_poblacional_t","prop_anchoveta","prop_sardina","prop_otros"
2018,"Bueno",3,"3 → 4",23487.3944605634,61.974504871198,1.29307339573439,59.4401275861917,64.5088821562043,19.4161382758476,27.1671011456148,15.3912654497356,1455.61964240794,30.3709249120738,1396.0937234031,1515.14556141277,0.0208646022815639,456.034498585676,638.084420957079,361.500722865181,0.313292350075249,0.438359309236538,0.248348340688213
2018,"Imperial",3,"3 → 4",26759.0059161427,61.974504871198,1.29307339573439,59.4401275861917,64.5088821562043,19.4161382758476,27.1671011456148,15.3912654497356,1658.3761424984,34.6013586464633,1590.55872573518,1726.19355926162,0.0208646022815639,519.556558992051,726.964620279954,411.854963226398,0.313292350075249,0.438359309236538,0.248348340688213
2018,"Tolten",3,"3 → 4",26341.4353487715,61.974504871198,1.29307339573439,59.4401275861917,64.5088821562043,19.4161382758476,27.1671011456148,15.3912654497356,1632.49741333679,34.0614092549539,1565.7382779344,1699.25654873917,0.0208646022815639,511.448951116047,715.620438440748,405.428023779991,0.313292350075249,0.438359309236538,0.248348340688213
2018,"Valdivia",3,"3 → 4",5077.79865983751,61.974504871198,1.29307339573439,59.4401275861917,64.5088821562043,19.4161382758476,27.1671011456148,15.3912654497356,314.694057779062,6.56596635593162,301.825000197735,327.56311536039,0.0208646022815639,98.5912409163187,137.949069788873,78.1537470738708,0.313292350075249,0.438359309236538,0.248348340688213
2018,"Bueno",4,"4 → 5",363.228124935484,65.2780608299668,1.17273699619943,62.9795385540783,67.5765831058554,7.73790025700271,35.7464353904843,21.7937251824798,23.7108276346933,0.425971060171991,22.8759396982999,24.5457155710868,0.0179652548082597,2.81062300128889,12.984110700013,7.91609393339138,0.11853753249745,0.547602593214203,0.333859874288347
2018,"Imperial",4,"4 → 5",413.822978976141,65.2780608299668,1.17273699619943,62.9795385540783,67.5765831058554,7.73790025700271,35.7464353904843,21.7937251824798,27.0135615944426,0.485305517322779,26.0623802589914,27.9647429298938,0.0179652548082597,3.20212093537311,14.7926963810684,9.01874427800113,0.11853753249745,0.547602593214203,0.333859874288347
2018,"Tolten",4,"4 → 5",407.365328917547,65.2780608299668,1.17273699619943,62.9795385540783,67.5765831058554,7.73790025700271,35.7464353904843,21.7937251824798,26.5920187210991,0.477732392190557,25.6556804381574,27.5283570040407,0.0179652548082597,3.15215228332508,14.5618584104745,8.87800802729951,0.11853753249745,0.547602593214203,0.333859874288347
2018,"Valdivia",4,"4 → 5",78.527198455731,65.2780608299668,1.17273699619943,62.9795385540783,67.5765831058554,7.73790025700271,35.7464353904843,21.7937251824798,5.12610323760008,0.0920917508369305,4.94560672268647,5.30659975251371,0.0179652548082597,0.607635629112304,2.80706742599353,1.71140018249425,0.11853753249745,0.547602593214203,0.333859874288347
2019,"Bueno",1,"1 → 2",34031.558201202,11.7510479879629,2.28900738698653,7.26467594912314,16.2374200268026,1.6768745478823,1.94127312761147,8.13290031246911,399.906473527477,77.8984881132134,247.228242375457,552.584704679496,0.194791765749851,57.0666537723708,66.0645494267392,276.775270328366,0.1427,0.1652,0.6921
2019,"Imperial",1,"1 → 2",38771.8896947276,11.7510479879629,2.28900738698653,7.26467594912314,16.2374200268026,1.6768745478823,1.94127312761147,8.13290031246911,455.610336386748,88.7491419186584,281.665214567343,629.555458206151,0.194791765749851,65.0155950023887,75.2668275710908,315.327913813268,0.1427,0.1652,0.6921
2019,"Tolten",1,"1 → 2",38166.8597459837,11.7510479879629,2.28900738698653,7.26467594912314,16.2374200268026,1.6768745478823,1.94127312761147,8.13290031246911,448.500600424904,87.3642238966355,277.269868050204,619.731332799602,0.194791765749851,64.0010356806336,74.0922991901941,310.407265554075,0.1427,0.1652,0.6921
